"Horodateur","Prénom","Nom","Promotion","Activités et métiers","Motivation","Anglais"
"2021/08/17 3:32:41 PM UTC+2","Jean","Charli","2020","STRATEGIE;NUCLEAIRE;CONSEIL;ECONOMIE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Eleonore","Lilian","2020","INTELLIGENCE_ARTIFICIELLE;MANAGEMENT;AERONAUTIQUE;FINANCE","RESEAUTER;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Naele","Idriss","2020","MATHS;FINANCE","ENTREPRISE;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Elena","Camille","2020","CONSEIL","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Mathieu","Lou-anne","2020","MATHS;DURABLE;DEFENSE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Swan","Charline","2020","CONSEIL","ENTREPRISE;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Luca","Marin","2020","DEFENSE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Clea","Saana","2020","INTELLIGENCE_ARTIFICIELLE;AERONAUTIQUE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Chloe","Ewen","2020","SCIENCE;DURABLE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Martin","Lili","2020","SPATIAL;MANAGEMENT","ENTREPRISE;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Anis","Lali","2020","CONSEIL","ENTREPRISE;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Selma","Agate","2020","SPATIAL;CONSEIL","CONFIDENT;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Khiara","Leon","2020","ECONOMIE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Mae","Ewen","2020","MANAGEMENT;DURABLE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Annouk","Elina","2020","CONSEIL","ENTREPRISE;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Etan","Joshua","2020","ECONOMIE;ENERGIE","ENTREPRISE;CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Leila","Amelia","2020","MATHS;DEFENSE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Mathieu","Carla","2020","FINANCE","ENTREPRISE;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Abel","Juliette","2020","DATA;ENERGIE;DURABLE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Lea","Mahissa","2020","MANAGEMENT;DEFENSE","ENTREPRISE;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Victoria","Keevin","2020","STRATEGIE;SCIENCE;FINANCE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Anthoni","Lhya","2020","MATHS;STRATEGIE;FINANCE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Alex","Marceau","2020","ECONOMIE;MANAGEMENT","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Clarisse","Khiara","2020","DATA;SCIENCE;NUCLEAIRE;DEFENSE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Mathilde","Miriam","2020","MATHS;ENERGIE;FINANCE","ENTREPRISE;CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Kahis","Leonard","2020","MATHS;INTELLIGENCE_ARTIFICIELLE;MANAGEMENT;SPATIAL","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Guilaume","Laurine","2020","DATA","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Tahlia","Jules","2020","SCIENCE;MANAGEMENT;CONSEIL","RESEAUTER;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Ennora","Cauline","2020","DURABLE;AERONAUTIQUE;POLITIQUE","ENTREPRISE;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Mateo","Julian","2020","SCIENCE;ENERGIE;FINANCE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Evahn","Lilia","2020","INTELLIGENCE_ARTIFICIELLE","ENTREPRISE;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Leon","Mae","2020","INTELLIGENCE_ARTIFICIELLE;MANAGEMENT;CONSEIL","RESEAUTER;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Sirine","Elise","2020","STRATEGIE;CONSEIL","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Agate","Amir","2020","SPATIAL;MANAGEMENT;DEFENSE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Victoria","Alex","2020","NUCLEAIRE;MANAGEMENT;CONSEIL;INTELLIGENCE_ARTIFICIELLE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Anthoni","Ali","2020","POLITIQUE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Arthur","Lea","2020","FINANCE","ENTREPRENEURIAT;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Louisa","Daniel","2020","SPATIAL;ENERGIE;POLITIQUE","RESEAUTER;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Simon","Louise","2020","NUCLEAIRE;AERONAUTIQUE;ECONOMIE;INTELLIGENCE_ARTIFICIELLE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Sirine","Laura","2020","DATA","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Meriem","Suzane","2020","NUCLEAIRE;MANAGEMENT","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Emili","Nehlia","2020","SCIENCE;DURABLE;FINANCE;DEFENSE","ENTREPRISE;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Noeli","Na'il","2020","MATHS;SCIENCE;AERONAUTIQUE;DEFENSE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Basile","Laura","2020","INTELLIGENCE_ARTIFICIELLE;MANAGEMENT;FINANCE","ENTREPRISE;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Hilan","Tahis","2020","DATA;SPATIAL;SCIENCE","ENTREPRISE;CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Margaut","Nahila","2020","NUCLEAIRE;DURABLE;SPATIAL","RESEAUTER;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Abel","Clement","2020","DATA;CONSEIL","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Ninon","Aiden","2020","SPATIAL;POLITIQUE","CONFIDENT;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Valentine","Aaya","2020","NUCLEAIRE;FINANCE;POLITIQUE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Victoria","Julien","2020","SCIENCE;DEFENSE","ENTREPRISE;CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Naulan","Nassim","2020","DATA","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Emile","Anae","2020","ECONOMIE;CONSEIL","ENTREPRISE;CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Maeva","Cauline","2020","ECONOMIE;ENERGIE","ENTREPRISE;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Nahia","Luci","2020","STRATEGIE;SPATIAL","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Romi","Mila","2020","SCIENCE","CONFIDENT;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Riad","David","2020","ECONOMIE;ENERGIE;FINANCE;NUCLEAIRE","RESEAUTER;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Garance","Elhya","2020","DATA;ENERGIE;MANAGEMENT;FINANCE","CONFIDENT;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Amine","Marius","2020","DEFENSE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Naele","Salome","2020","ENERGIE;DURABLE;CONSEIL;FINANCE","RESEAUTER;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Swan","Victoria","2020","MATHS;INTELLIGENCE_ARTIFICIELLE;STRATEGIE","ENTREPRENEURIAT;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Meriem","Pauline","2020","DATA;DURABLE","CONFIDENT;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Naele","Brian","2020","STRATEGIE;DURABLE","RESEAUTER;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Eliana","Adrien","2020","DATA;SCIENCE;FINANCE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Eloise","Joy","2020","MATHS;AERONAUTIQUE;DEFENSE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Mahlone","Florian","2020","MATHS;SCIENCE;MANAGEMENT;CONSEIL","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Jules","Roxane","2020","CONSEIL","ENTREPRISE;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Leena","Aria","2020","MATHS;INTELLIGENCE_ARTIFICIELLE;ENERGIE;MANAGEMENT","RESEAUTER;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Camile","Julia","2020","STRATEGIE;INTELLIGENCE_ARTIFICIELLE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Clement","Marius","2020","STRATEGIE;MANAGEMENT;FINANCE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Anais","Ennora","2020","CONSEIL","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Alban","Sacha","2020","NUCLEAIRE;SCIENCE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Morgane","Amina","2020","MATHS;MANAGEMENT;CONSEIL","ENTREPRISE;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Aaron","Sacha","2020","ENERGIE;CONSEIL","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Clementine","Come","2020","POLITIQUE","RESEAUTER;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Aiden","Gael","2020","NUCLEAIRE;SPATIAL;FINANCE;DEFENSE","ENTREPRISE;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Quentin","Imraan","2020","DATA;SPATIAL;SCIENCE;DEFENSE","CONFIDENT;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Leoni","Thibault","2020","ECONOMIE;CONSEIL","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Anaele","Manel","2020","DATA;MATHS","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Lucile","Sirine","2020","STRATEGIE;MANAGEMENT;POLITIQUE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Ahna","Amelia","2020","DATA;INTELLIGENCE_ARTIFICIELLE;ENERGIE;SPATIAL","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Leana","Elhya","2020","INTELLIGENCE_ARTIFICIELLE;DURABLE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Jena","Melissa","2020","AERONAUTIQUE","ENTREPRISE;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Sammuel","Jaade","2020","STRATEGIE;NUCLEAIRE;ENERGIE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Aaya","Mariam","2020","DATA;SPATIAL;SCIENCE","CONFIDENT;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Alexandre","Chahina","2020","INTELLIGENCE_ARTIFICIELLE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Julien","Anthoine","2020","DATA;MATHS;STRATEGIE;DEFENSE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Joy","Chahina","2020","DATA;MATHS;DEFENSE","ENTREPRENEURIAT;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Gael","Saara","2020","MANAGEMENT","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Jaade","Elsa","2020","FINANCE","CONFIDENT;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Giani","Ioan","2020","DURABLE;CONSEIL;POLITIQUE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Saana","Loan","2020","DURABLE;AERONAUTIQUE","ENTREPRISE;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Maria","Jhoan","2020","NUCLEAIRE;DURABLE","RESEAUTER;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Yasmine","Romain","2020","MANAGEMENT","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Marion","Bilal","2020","DATA;INTELLIGENCE_ARTIFICIELLE","ENTREPRISE;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Asma","Moussa","2020","SCIENCE;MANAGEMENT;AERONAUTIQUE;NUCLEAIRE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Aioub","Amine","2020","ENERGIE;MANAGEMENT;AERONAUTIQUE;CONSEIL","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Emanuel","Thony","2020","DATA;SCIENCE;ENERGIE","ENTREPRISE;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Morgan","Elsa","2020","NUCLEAIRE","RESEAUTER;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Anas","Valentine","2020","DATA;DURABLE;FINANCE;POLITIQUE","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Leon","Taho","2020","STRATEGIE","RESEAUTER;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Axel","Ismael","2020","DURABLE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Lara","Iris","2020","DATA;NUCLEAIRE;AERONAUTIQUE","CONFIDENT;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Lauris","Aaron","2020","MATHS;DURABLE;AERONAUTIQUE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Aiden","Leane","2020","INTELLIGENCE_ARTIFICIELLE","CONFIDENT;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Rahyane","Loan","2020","DATA;ENERGIE;FINANCE","CONFIDENT;ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Titouan","Maiween","2020","SCIENCE;POLITIQUE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Riad","Marcel","2020","AERONAUTIQUE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Mehlia","Gael","2020","STRATEGIE","CONFIDENT;ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Hibrahim","Julien","2020","DURABLE;CONSEIL","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Camile","Jordan","2020","ECONOMIE;DURABLE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Armand","Ela","2020","STRATEGIE;ENERGIE;AERONAUTIQUE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Aria","Aria","2020","SPATIAL;DEFENSE","ENTREPRISE;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Nhoa","Hilyana","2020","ENERGIE;DURABLE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Laurenzo","Bastien","2020","DATA;AERONAUTIQUE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Erwan","Etan","2020","DATA;INTELLIGENCE_ARTIFICIELLE;FINANCE","RESEAUTER","True"
