"Horodateur","Prénom","Nom","Promotion","Activités et métiers","Motivation","Anglais"
"2021/08/17 3:32:41 PM UTC+2","Ahava","Lise","1994","MATHS;NUCLEAIRE;MANAGEMENT;AERONAUTIQUE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Laurine","Julia","2003","POLITIQUE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Eliot","Candice","1984","DATA","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Ema","Ambre","1978","ENERGIE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Alix","Elina","1995","DURABLE;POLITIQUE","ENTREPRISE;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Noemi","Alessio","1978","DATA;SCIENCE;ENERGIE;DEFENSE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Morgane","Eeva","1990","MATHS","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Tea","Nahia","2007","DATA;SPATIAL","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Aioub","Rhyan","1970","SPATIAL;DURABLE","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Anthoine","Naele","1974","AERONAUTIQUE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Lili","Maria","1973","CONSEIL","CONFIDENT;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Jeane","Jean","1990","NUCLEAIRE;SCIENCE;DEFENSE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Lucien","Tristan","1998","NUCLEAIRE;ENERGIE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Anthoine","Idriss","1989","INTELLIGENCE_ARTIFICIELLE;DEFENSE","ENTREPRISE;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Elisa","Axel","2009","DATA;INTELLIGENCE_ARTIFICIELLE;AERONAUTIQUE;ECONOMIE","ENTREPRISE;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Jahna","Youssef","1984","DATA","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Ulisse","Charlie","2003","STRATEGIE;SPATIAL;CONSEIL","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Anthoni","Marwa","1993","STRATEGIE;SPATIAL;SCIENCE","CONFIDENT;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Josefine","Sofia","2000","SCIENCE;MANAGEMENT","RESEAUTER;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Cauline","Juliette","1975","DATA;ECONOMIE;INTELLIGENCE_ARTIFICIELLE","ENTREPRISE;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Mathilde","Eli","1978","MATHS;SCIENCE;MANAGEMENT;NUCLEAIRE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Milo","Clement","1983","SCIENCE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Milo","Auguste","1979","SPATIAL;AERONAUTIQUE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Apauline","Ambre","1976","SCIENCE;NUCLEAIRE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Mahlone","Amauri","1973","DATA;SCIENCE;ENERGIE;MATHS","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Daniel","Sacha","1995","STRATEGIE;ECONOMIE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Daniel","Anthoni","1971","MATHS;NUCLEAIRE;DEFENSE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Mae-lys","Anae","1974","AERONAUTIQUE","RESEAUTER;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Maddi","Lhiam","2000","SCIENCE;FINANCE","CONFIDENT;ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Armand","Julian","1981","ENERGIE;AERONAUTIQUE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Noemi","Nour","2000","NUCLEAIRE;MANAGEMENT;CONSEIL","ENTREPRISE;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Kadija","Maxime","1970","STRATEGIE;SCIENCE;AERONAUTIQUE;FINANCE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Mae-lys","Marceau","2001","DATA;DURABLE","RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Charline","Malho","1984","MATHS;SPATIAL;ENERGIE","CONFIDENT;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Mannon","Soline","1986","MATHS;INTELLIGENCE_ARTIFICIELLE;POLITIQUE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Ahlan","Mari","1987","SPATIAL;CONSEIL;AERONAUTIQUE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Mila","Lino","1971","MATHS","RESEAUTER;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Youssef","Arthur","1976","DATA;STRATEGIE;AERONAUTIQUE","CONFIDENT;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Nehlia","Gael","1983","MATHS;DURABLE","RESEAUTER;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Auceane","Youssef","1975","NUCLEAIRE;SCIENCE;ENERGIE;FINANCE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Lilian","Lino","2006","MANAGEMENT;AERONAUTIQUE","ENTREPRISE;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Hilyana","Isaac","1976","FINANCE","RESEAUTER;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Leoni","Anaele","1986","ECONOMIE;MANAGEMENT","CONFIDENT;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Elias","Lilian","1995","STRATEGIE;ECONOMIE;DEFENSE","ADMINISTRATION;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Lhyna","Ismael","2009","STRATEGIE;INTELLIGENCE_ARTIFICIELLE;AERONAUTIQUE;SPATIAL","CONFIDENT;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Yasmine","Noeli","1985","STRATEGIE;MANAGEMENT;DEFENSE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Sacha","Iris","1992","SCIENCE;AERONAUTIQUE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Tessa","Chloe","1983","STRATEGIE;SPATIAL","ENTREPRISE;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Maeva","Ezio","1995","INTELLIGENCE_ARTIFICIELLE;ENERGIE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Hilyana","Emi","2001","STRATEGIE;INTELLIGENCE_ARTIFICIELLE;POLITIQUE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Axel","Nael","2007","STRATEGIE;INTELLIGENCE_ARTIFICIELLE;DURABLE","RESEAUTER;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Margaux","Maeva","1980","NUCLEAIRE;AERONAUTIQUE;FINANCE","ENTREPRISE;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Pauline","Natanael","1974","MATHS;ENERGIE;DURABLE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Elio","Anas","1977","SCIENCE;AERONAUTIQUE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Clement","Lucas","1987","ECONOMIE;INTELLIGENCE_ARTIFICIELLE;FINANCE;DEFENSE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Imraan","Elias","2009","NUCLEAIRE;DURABLE;FINANCE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Lou-anne","Hylian","1971","NUCLEAIRE;SCIENCE;MANAGEMENT;FINANCE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Saffia","Loic","2001","MATHS;ECONOMIE;DEFENSE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Auceane","Giulia","1999","ECONOMIE;DURABLE;INTELLIGENCE_ARTIFICIELLE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Margaut","Leandro","1985","SCIENCE;MANAGEMENT","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Howen","Lali","1970","MATHS;INTELLIGENCE_ARTIFICIELLE;AERONAUTIQUE;FINANCE","ENTREPRISE;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Laula","Dhylan","1981","MATHS","CONFIDENT;ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Maxence","Nassim","1980","MATHS","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Hinaya","Meline","1992","DATA;DURABLE;AERONAUTIQUE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Clea","Khiara","1985","NUCLEAIRE;POLITIQUE","RESEAUTER;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Marcel","Jeremi","2004","STRATEGIE;NUCLEAIRE","ADMINISTRATION;RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Amza","Leena","1985","ECONOMIE;POLITIQUE","CONFIDENT","False"
"2021/08/17 3:32:41 PM UTC+2","Daurian","Apauline","1980","MATHS;STRATEGIE","RESEAUTER;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Soan","Anthoni","1976","MANAGEMENT","ENTREPRISE;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Brian","Mahalia","1990","MATHS;SCIENCE;SPATIAL","ENTREPRISE;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Lea","Mahia","2000","INTELLIGENCE_ARTIFICIELLE;ECONOMIE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Esteban","Benjamin","1986","ENERGIE","ENTREPRISE;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Noemi","Mathieu","1984","STRATEGIE;ENERGIE;FINANCE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Eliana","Lilia","1995","SPATIAL;AERONAUTIQUE","RESEAUTER;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Kenzo","Leena","1981","MATHS","RESEAUTER;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Ines","Armand","1982","DATA;INTELLIGENCE_ARTIFICIELLE","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Sofi","Margaut","2003","DATA;FINANCE;POLITIQUE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Zakaria","Nour","1987","SCIENCE;CONSEIL;ECONOMIE","ENTREPRENEURIAT;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Eline","Elhya","1997","MANAGEMENT;AERONAUTIQUE","CONFIDENT;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Selena","Sandro","1978","DATA;CONSEIL","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Kadija","Anthoine","2006","SPATIAL;DEFENSE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Leoni","Lili-rose","2004","MATHS;CONSEIL","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Tehau","Anaele","1994","MANAGEMENT;DURABLE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Melissa","Lucas","2003","MATHS;FINANCE;DEFENSE","CONFIDENT;ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Auceane","Louis","1998","STRATEGIE;NUCLEAIRE;CONSEIL;FINANCE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Wassim","Oscar","1977","SPATIAL;SCIENCE","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Remi","Thibault","1999","FINANCE;DEFENSE","CONFIDENT;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Livio","Wilhiam","1998","DEFENSE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Leena","Marine","2005","INTELLIGENCE_ARTIFICIELLE;MANAGEMENT","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Lara","Aimen","1994","STRATEGIE;NUCLEAIRE;SCIENCE;DEFENSE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Jhoan","Idriss","1982","MATHS;INTELLIGENCE_ARTIFICIELLE;DURABLE","ENTREPRENEURIAT;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Jaade","Lhiam","1994","DATA;INTELLIGENCE_ARTIFICIELLE;ENERGIE;DURABLE","ENTREPRISE;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Alissa","Khiara","1970","DEFENSE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Selena","Cauline","1995","INTELLIGENCE_ARTIFICIELLE;DURABLE;ECONOMIE;POLITIQUE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Clea","Assia","1992","INTELLIGENCE_ARTIFICIELLE;DEFENSE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Marion","Hilan","1991","DATA;CONSEIL","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Apauline","Alessio","1976","CONSEIL","CONFIDENT;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Louka","Joy","2003","ENERGIE;FINANCE","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Clhoe","Annouk","1975","INTELLIGENCE_ARTIFICIELLE;FINANCE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Maxence","Malho","1974","STRATEGIE;CONSEIL","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Leana","Nahila","1973","DATA;ECONOMIE;SCIENCE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Enry","Nehlia","1973","NUCLEAIRE","ENTREPRISE;RESEAUTER","True"
"2021/08/17 3:32:41 PM UTC+2","Clementine","Celeste","1977","STRATEGIE","ENTREPRISE","False"
"2021/08/17 3:32:41 PM UTC+2","Jena","Lucile","2000","SPATIAL;AERONAUTIQUE;FINANCE;CONSEIL","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Elias","Lhouna","1976","DEFENSE","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Axele","Annouk","2006","STRATEGIE;POLITIQUE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Nael","Mohamed","2005","DATA;SCIENCE;DURABLE;CONSEIL","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Wilhiam","Bilal","2002","MATHS","ADMINISTRATION","False"
"2021/08/17 3:32:41 PM UTC+2","Ennora","Simon","1988","MATHS","RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Isaac","Alessio","1971","SPATIAL","RECHERCHE","True"
"2021/08/17 3:32:41 PM UTC+2","Baptiste","Line","2002","MATHS","ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Gabriel","Ninon","1973","DEFENSE;SCIENCE;INTELLIGENCE_ARTIFICIELLE;NUCLEAIRE","CONFIDENT","True"
"2021/08/17 3:32:41 PM UTC+2","Andrea","Meline","1974","STRATEGIE;ECONOMIE;DURABLE;CONSEIL","CONFIDENT;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Aadam","Daniel","1990","ENERGIE;MANAGEMENT","CONFIDENT;RESEAUTER","False"
"2021/08/17 3:32:41 PM UTC+2","Livio","Lara","1977","SPATIAL;DURABLE;FINANCE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Nehlia","Lauris","2003","SCIENCE;ENERGIE;MANAGEMENT;AERONAUTIQUE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Robin","Leoni","2003","MATHS;ECONOMIE;ENERGIE;FINANCE","ENTREPRISE;RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Aalia","Eden","2003","NUCLEAIRE;DURABLE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Alix","Charlie","1986","STRATEGIE;NUCLEAIRE;ENERGIE;AERONAUTIQUE","ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Thimote","Marin","1996","INTELLIGENCE_ARTIFICIELLE;MANAGEMENT;CONSEIL","ENTREPRISE;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Luca","Melvin","1994","SPATIAL","RESEAUTER;ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Mateo","Miriam","1994","INTELLIGENCE_ARTIFICIELLE;AERONAUTIQUE;POLITIQUE","RECHERCHE","False"
"2021/08/17 3:32:41 PM UTC+2","Nina","Josef","1971","DATA;MANAGEMENT;AERONAUTIQUE","CONFIDENT;ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Charles","Suzane","1984","POLITIQUE","ENTREPRENEURIAT","True"
"2021/08/17 3:32:41 PM UTC+2","Ewen","Nehlia","2003","DATA;NUCLEAIRE;FINANCE;DEFENSE","RESEAUTER;ADMINISTRATION","True"
"2021/08/17 3:32:41 PM UTC+2","Loan","Mairon","1994","DATA;FINANCE","ENTREPRISE","True"
"2021/08/17 3:32:41 PM UTC+2","Asma","Maria","1971","NUCLEAIRE;CONSEIL","CONFIDENT;ENTREPRENEURIAT","False"
"2021/08/17 3:32:41 PM UTC+2","Leho","Wilhiam","2009","SPATIAL;DURABLE;AERONAUTIQUE","RECHERCHE","False"
